llt_code,llt_name,pt_code,llt_whoart_code,llt_harts_code,llt_costart_sym,llt_icd9_code,llt_icd9cm_code,llt_icd10_code,llt_currency,llt_jart_code
10068435,Arterial oxygen partial pressure decreased,10035768,,,,,,,Y,
10068436,Arterial oxygen partial pressure abnormal,10062087,,,,,,,Y,
10068437,PaO2,10035766,,,,,,,Y,
10068438,PaO2 increased,10035769,,,,,,,Y,
10068439,PaO2 decreased,10035768,,,,,,,Y,
10068440,PaO2 abnormal,10062087,,,,,,,Y,
10068441,Incessant ventricular tachycardia,10047302,,,,,,,Y,
10068442,Intermittent loss of capture,10064406,,,,,,,Y,
10068443,Inappropriate extra-cardiac device stimulation,10064414,,,,,,,Y,
10068444,Device intolerance,10068444,,,,,,,Y,
10068445,Paternal drugs affecting fetus,10050425,,,,,,,Y,
10068446,Short-term memory impairment,10027175,,,,,,,Y,
10068447,Creatinine renal clearance abnormal,10068447,,,,,,,Y,
10068448,Femur-fibula-ulna complex,10068448,,,,,,,Y,
10068449,Fetal hypokinesia,10068461,,,,,,,Y,
10068450,Hysterocolpectomy,10021151,,,,,,,Y,
10068451,"ADHD, combined type",10003736,,,,,,,Y,
10068452,"ADHD, predominantly hyperactive-impulsive type",10003736,,,,,,,Y,
10068453,"ADHD, predominantly inattentive type",10003736,,,,,,,Y,
10068454,Chronic motor or vocal tic disorder,10043833,,,,,,,Y,
10068455,"Bipolar I disorder, hypomanic",10004939,,,,,,,Y,
10068456,Percutaneous liver biopsy,10004791,,,,,,,Y,
10068457,Laparoscopic liver biopsy,10004791,,,,,,,Y,
10068458,Transjugular liver biopsy,10004791,,,,,,,Y,
10068459,Fine needle aspiration of the liver,10004791,,,,,,,Y,
10068460,Needle aponeurotomy,10016237,,,,,,,Y,
10068461,Foetal hypokinesia,10068461,,,,,,,Y,
10068462,Eosinophilic asthma,10003553,,,,,,,Y,
10068463,Paucigranulocytic asthma,10003553,,,,,,,Y,
10068464,Esophageal intestinal metaplasia,10004137,,,,,,,Y,
10068465,Paternal drug exposure,10049193,,,,,,,Y,
10068466,Intestinal metaplasia of the gastric mucosa,10017860,,,,,,,Y,
10068467,Drug misuse,10065679,,,,,,,N,
10068468,Extrapleural pneumonectomy,10035663,,,,,,,Y,
10068469,Occupational exposure to drug,10068469,,,,,,,Y,
10068470,Cytokeratin 18,10068470,,,,,,,Y,
10068471,Cytokeratin 18 increased,10068471,,,,,,,Y,
10068472,CK18,10068470,,,,,,,Y,
10068473,CK18 increased,10068471,,,,,,,Y,
10068474,Venous oxygen saturation normal,10068474,,,,,,,Y,
10068475,Chemotherapy sensitivity and resistance assay,10068475,,,,,,,Y,
10068476,Electrochemotherapy,10061758,,,,,,,Y,
10068477,Axillary lymphadenectomy,10048956,,,,,,,Y,
10068478,Sentinel lymphadenectomy,10048956,,,,,,,Y,
10068479,SI QIII TIII pattern,10068479,,,,,,,Y,
10068480,ECG counterclockwise rotation,10057624,,,,,,,Y,
10068481,QS pattern,10014378,,,,,,,Y,
10068482,Semen analysis,10068482,,,,,,,Y,
10068483,Semen analysis abnormal,10068483,,,,,,,Y,
10068484,Septate hymen,10068484,,,,,,,Y,
10068485,Vocal cord lipoinjection,10068485,,,,,,,Y,
10068486,Platelet-large cell ratio,10068486,,,,,,,Y,
10068487,Platelet-large cell ratio increased,10068487,,,,,,,Y,
10068488,Platelet-large cell ratio decreased,10068488,,,,,,,Y,
10068489,Idiopathic guttate hypomelanosis,10068489,,,,,,,Y,
10068490,Lymph node aspiration,10004797,,,,,,,Y,
10068491,Needle aspiration biopsy of the lung,10004794,,,,,,,Y,
10068492,Microwave therapy,10068492,,,,,,,Y,
10068493,Extracorporeal shock wave lithotripsy,10062039,,,,,,,Y,
10068494,Microvillous inclusion disease,10068494,,,,,,,Y,
10068495,Natural killer cell count,10068495,,,,,,,Y,
10068496,Natural killer cell count increased,10068496,,,,,,,Y,
10068497,Natural killer cell count decreased,10068497,,,,,,,Y,
10068498,Natural killer T cell count,10068498,,,,,,,Y,
10068499,Natural killer T cell count increased,10068499,,,,,,,Y,
10068500,Natural killer T cell count decreased,10068500,,,,,,,Y,
10068501,"Cushing's syndrome, steroid-induced",10011652,,,,,,,Y,
10068502,Purulent pharyngitis,10057869,,,,,,,Y,
10068503,Iliofemoral bypass,10056418,,,,,,,Y,
10068504,Microvillous atrophy,10068494,,,,,,,Y,
10068505,Stomatomycosis,10061324,,,,,,,Y,
10068506,Lip laceration,10049294,,,,,,,Y,
10068507,NK cell count,10068495,,,,,,,Y,
10068508,NK cell count increased,10068496,,,,,,,Y,
10068509,NK cell count decreased,10068497,,,,,,,Y,
10068510,NKT cell count,10068498,,,,,,,Y,
10068511,NKT cell count increased,10068499,,,,,,,Y,
10068512,NKT cell count decreased,10068500,,,,,,,Y,
10068513,Pulmonary renal syndrome,10068513,,,,,,,Y,
10068514,Capsular contracture associated with breast implant,10068514,,,,,,,Y,
10068515,Exposure to contaminated device,10068515,,,,,,,Y,
10068516,Encapsulation reaction,10068516,,,,,,,Y,
10068517,Intraocular pressure fluctuation,10068517,,,,,,,Y,
10068518,Radiation overdose,10068518,,,,,,,Y,
10068519,Radiation underdose,10068519,,,,,,,Y,
10068520,Loss of range of motion associated with device,10057281,,,,,,,Y,
10068521,Tissue breakdown associated with device,10057281,,,,,,,Y,
10068522,Non-surgical treatment,10053757,,,,,,,Y,
10068523,Breath stacking,10066821,,,,,,,Y,
10068524,Suture abrasion,10059059,,,,,,,Y,
10068525,Corneal microcystic oedema,10011033,,,,,,,Y,
10068526,Disfigurement,10061619,,,,,,,Y,
10068527,Tissue erosion associated with device,10057281,,,,,,,Y,
10068528,Exposure to device contaminated with body fluid,10068515,,,,,,,Y,
10068529,Corneal microcystic edema,10011033,,,,,,,Y,
10068530,Macular degeneration progression,10025409,,,,,,,Y,
10068531,Post ablation tubal ligation syndrome,10068531,,,,,,,Y,
10068532,5q minus syndrome,10068532,,,,,,,Y,
10068533,18q minus syndrome,10068533,,,,,,,Y,
10068534,Coronary no-reflow phenomenon,10068534,,,,,,,Y,
10068535,Stent embolisation,10068535,,,,,,,Y,
10068536,Stent under-expansion,10068536,,,,,,,Y,
10068537,Stent malapposition,10068537,,,,,,,Y,
10068538,Intraluminal coronary thrombosis,10011091,,,,,,,Y,
10068539,Side branch loss,10057461,,,,,,,Y,
10068540,Distal branch loss,10057461,,,,,,,Y,
10068541,Abrupt coronary artery closure,10057461,,,,,,,Y,
10068542,Threatened coronary artery closure,10057461,,,,,,,Y,
10068543,Stent embolization,10068535,,,,,,,Y,
10068544,RSV serology negative,10068564,,,,,,,Y,
10068545,RSV serology positive,10068563,,,,,,,Y,
10068546,Traumatic occlusion,10068546,,,,,,,Y,
10068547,Bacterascites,10068547,,,,,,,Y,
10068548,Soft tissue atrophy,10068548,,,,,,,Y,
10068549,Suggillation,10014080,,,,,,,Y,
10068550,Spastic bronchitis,10006451,,,,,,,Y,
10068551,Pseudobulbar affect,10054196,,,,,,,Y,
10068552,Coxodynia,10003239,,,,,,,Y,
10068553,Mariscae,10002172,,,,,,,Y,
10068554,Polymicrobial bacterascites,10068547,,,,,,,Y,
10068555,Monomicrobial non-neutrocytic bacterascites,10068547,,,,,,,Y,
10068556,Anal fungal infection,10068556,,,,,,,Y,
10068557,Suicidal intention,10042458,,,,,,,Y,
10068558,Androgenic alopecia,10068168,,,,,,,Y,
10068559,C-reactive protein abnormal,10068559,,,,,,,Y,
10068560,Toxicodermatosis,10057970,,,,,,,Y,
10068561,Presence of abnormal F wave on EMG,10014431,,,,,,,Y,
10068562,Respiratory syncytial virus test,10068562,,,,,,,Y,
10068563,Respiratory syncytial virus test positive,10068563,,,,,,,Y,
10068564,Respiratory syncytial virus test negative,10068564,,,,,,,Y,
10068565,Ventriculo-cardiac shunt,10068565,,,,,,,Y,
10068566,Acute radiation toxicity,10068142,,,,,,,Y,
10068567,Vesicostomy,10011817,,,,,,,Y,
10068568,Ureterovesicostomy,10052686,,,,,,,Y,
10068569,Ureterocystostomy,10052686,,,,,,,Y,
10068570,Malone procedure,10010041,,,,,,,Y,
10068571,Radiation larynx injury,10068571,,,,,,,Y,
10068572,Adnexectomy,10039464,,,,,,,Y,
10068573,Adnexectomy bilateral,10039465,,,,,,,Y,
10068574,Adnexectomy unilateral,10039467,,,,,,,Y,
10068575,Intestinal anastomosis complication,10068575,,,,,,,Y,
10068576,Intestinal anastomosis stenosis,10068575,,,,,,,Y,
10068577,Intestinal atony,10021333,,,,,,,Y,
10068578,Taste bud hypertrophy,10020893,,,,,,,Y,
10068579,Invasive gastroenteritis,10017888,,,,,,,Y,
10068580,Noninvasive gastroenteritis,10017888,,,,,,,Y,
10068581,Acquired haemoglobinopathy,10068581,,,,,,,Y,
10068582,Breast sarcoma,10068582,,,,,,,Y,
10068583,Breast sarcoma metastatic,10068583,,,,,,,Y,
10068584,Breast sarcoma recurrent,10068584,,,,,,,Y,
10068585,Acquired hemoglobinopathy,10068581,,,,,,,Y,
10068586,Secondary oxalosis,10049226,,,,,,,Y,
10068587,Central diabetes insipidus,10012599,,,,,,,Y,
10068588,Hypothalamic diabetes insipidus,10012599,,,,,,,Y,
10068589,Haemorrhoidal crisis,10019022,,,,,,,Y,
10068590,Lichen sclerosus of penis,10024434,,,,,,,Y,
10068591,Kraurosis vulvae,10024434,,,,,,,Y,
10068592,Atypical breast hyperplasia,10006256,,,,,,,Y,
10068593,Congenital oxalosis,10068593,,,,,,,Y,
10068594,Hemorrhoidal crisis,10019022,,,,,,,Y,
10068595,Sarcoma metastatic,10068595,,,,,,,Y,
10068596,Papuloerythroderma of Ofuji,10068596,,,,,,,Y,
10068597,Bulbospinal muscular atrophy congenital,10068597,,,,,,,Y,
10068598,Congenital ocular melanocytosis,10051050,,,,,,,Y,
10068599,Cranial trepanation,10011322,,,,,,,Y,
10068600,Kennedy's disease,10068597,,,,,,,Y,
10068601,Glioneuronal tumour,10068601,,,,,,,Y,
10068602,Glioneuronal tumor,10068601,,,,,,,Y,
10068603,Angiocentric neuroepithelial tumor,10068601,,,,,,,Y,
10068604,Angiocentric neuroepithelial tumour,10068601,,,,,,,Y,
10068605,Venous recanalisation,10068605,,,,,,,Y,
10068606,Venous recanalization,10068605,,,,,,,Y,
10068607,Catheter site erosion,10068607,,,,,,,Y,
10068608,Splenic calcification,10068608,,,,,,,Y,
10068609,Cheilitis candida,10030963,,,,,,,Y,
10068610,Hepatitis virus-associated nephropathy,10068610,,,,,,,Y,
10068611,Intra-abdominal pressure increased,10068611,,,,,,,Y,
10068612,Candida retinitis,10068612,,,,,,,Y,
10068613,Fungal retinitis,10068613,,,,,,,Y,
10068614,Exertional headache,10068614,,,,,,,Y,
10068615,Respiratory failure aggravated,10038695,,,,,,,Y,
10068616,Drain removal,10068616,,,,,,,Y,
10068617,Coronary heart disease,10011078,,,,,,,Y,
10068618,Ischemic type biliary lesion,10058441,,,,,,,Y,
10068619,Ischaemic type biliary lesion,10058441,,,,,,,Y,
10068620,Post procedural constipation,10068620,,,,,,,Y,
10068621,Cerebellar ischaemia,10068621,,,,,,,Y,
10068622,Chronic intestinal obstruction,10022687,,,,,,,Y,
10068623,Ascites drainage,10059486,,,,,,,Y,
10068624,Peritoneal fluid analysis normal,10068624,,,,,,,Y,
10068625,Acquired phimosis,10068625,,,,,,,Y,
10068626,Cerebellar ischemia,10068621,,,,,,,Y,
10068627,Chronotropic incompetence,10068627,,,,,,,Y,
10068628,Prosthetic vessel implantation,10068628,,,,,,,Y,
10068629,Platyspondylia,10068629,,,,,,,Y,
10068630,Ear infection fungal,10068630,,,,,,,Y,
10068631,Childhood depression,10068631,,,,,,,Y,
10068632,Pogosta disease,10068632,,,,,,,Y,
10068633,Somnoplasty,10056276,,,,,,,Y,
10068634,Orthotripsy,10066185,,,,,,,Y,
10068635,Hairy elbow syndrome,10010507,,,,,,,Y,
10068636,Hypertrichosis cubiti,10010507,,,,,,,Y,
10068637,Metastasectomy,10062052,,,,,,,Y,
10068638,Vertebrectomy,10063841,,,,,,,Y,
10068639,Episioperineoplasty,10034529,,,,,,,Y,
10068640,Bamberger-Marie disease,10020877,,,,,,,Y,
10068641,Pleuroperitoneal communication,10068641,,,,,,,Y,
10068642,Choroidal haematoma,10068642,,,,,,,Y,
10068643,Calcanectomy,10068643,,,,,,,Y,
10068644,Brain stem stroke,10068644,,,,,,,Y,
10068645,Sinus pause,10040738,,,,,,,Y,
10068646,Cardiac compensatory pause,10003119,,,,,,,Y,
10068647,Mammoplasty,10068647,,,,,,,Y,
10068648,Leukocytapheresis,10051524,,,,,,,Y,
10068649,Choroidal hematoma,10068642,,,,,,,Y,
10068650,Pineal gland cyst,10068650,,,,,,,Y,
10068651,Dowling-Degos disease,10068651,,,,,,,Y,
10068652,Histamine intolerance,10068652,,,,,,,Y,
10068653,Bone abscess,10068653,,,,,,,Y,
10068654,Bladder neck stricture,10005053,,,,,,,Y,
10068655,Nail injury,10068655,,,,,,,Y,
10068656,Modified radical neck dissection,10063610,,,,,,,Y,
10068657,Selective neck dissection,10063610,,,,,,,Y,
10068658,Acromioclavicular separation,10023204,,,,,,,Y,
10068659,Perianal fistula,10002156,,,,,,,Y,
10068660,Double crush syndrome,10029174,,,,,,,Y,
10068661,Talipes valgus acquired,10061159,,,,,,,Y,
10068662,Splenic varices haemorrhage,10068662,,,,,,,Y,
10068663,Phrenicectomy,10068663,,,,,,,Y,
10068664,Liver sarcoidosis,10068664,,,,,,,Y,
10068665,Ductus venosus agenesis,10068665,,,,,,,Y,
10068666,Perineal rupture,10034521,,,,,,,Y,
10068667,Omalgia,10028391,,,,,,,Y,
10068668,Mucosal pigmented naevus,10027145,,,,,,,Y,
10068669,Gonitis,10003246,,,,,,,Y,
10068670,High grade atrioventricular block,10003677,,,,,,,Y,
10068671,Sleep maintenance insomnia,10027590,,,,,,,Y,
10068672,Splenic varices hemorrhage,10068662,,,,,,,Y,
10068673,Mucosal pigmented nevus,10027145,,,,,,,Y,
10068674,Coxa antetorta,10064516,,,,,,,Y,
10068675,Impaction bone graft,10005971,,,,,,,Y,
10068676,Pneumoretroperitoneum,10068676,,,,,,,Y,
10068677,Splenic embolism,10068677,,,,,,,Y,
10068678,Nicotine abuse,10043903,,,,,,,Y,
10068679,Tumour local invasion,10064390,,,,,,,Y,
10068680,Tumor local invasion,10064390,,,,,,,Y,
10068681,Microdactyly,10068681,,,,,,,Y,
10068682,Gangrenous balanitis,10068682,,,,,,,Y,
10068683,Corbus' disease,10068682,,,,,,,Y,
10068684,Paradoxical diarrhea,10012735,,,,,,,Y,
10068685,Paradoxical diarrhoea,10012735,,,,,,,Y,
10068686,Commando procedure,10054806,,,,,,,Y,
10068687,Infusion site exfoliation,10068687,,,,,,,Y,
10068688,Implant site exfoliation,10068688,,,,,,,Y,
10068689,Injection site exfoliation,10068689,,,,,,,Y,
10068690,Pulmonary vein occlusion,10068690,,,,,,,Y,
10068691,Lipemia,10062060,,,,,,,Y,
10068692,Lipaemia,10062060,,,,,,,Y,
10068693,Transurethral incision of prostate,10068693,,,,,,,Y,
10068694,Testicular germ cell cancer metastatic,10068694,,,,,,,Y,
10068695,TUIP,10068693,,,,,,,Y,
10068696,Lymphangiomatosis,10025219,,,,,,,Y,
10068697,Intrathecal pump insertion,10068697,,,,,,,Y,
10068698,Familial hypocalciuric hypercalcaemia,10068698,,,,,,,Y,
10068699,Cardiac valve fibroelastoma,10068699,,,,,,,Y,
10068700,Nephroscopy,10068700,,,,,,,Y,
10068701,Levator syndrome,10068701,,,,,,,Y,
10068702,Familial benign hypercalcemia,10068698,,,,,,,Y,
10068703,Venous reflux,10057320,,,,,,,Y,
10068704,Familial benign hypercalcaemia,10068698,,,,,,,Y,
10068705,Familial hypocalciuric hypercalcemia,10068698,,,,,,,Y,
10068706,Fungus culture,10068706,,,,,,,Y,
10068707,Inhibition of enzyme activity,10048653,,,,,,,Y,
10068708,Lysozyme,10068708,,,,,,,Y,
10068709,Glucosylceramide,10068709,,,,,,,Y,
10068710,Tartrate-resistant acid phosphatase,10005278,,,,,,,Y,
10068711,Positional plagiocephaly,10068711,,,,,,,Y,
10068712,Umbilical haematoma,10068712,,,,,,,Y,
10068713,Cortical thumbing,10028335,,,,,,,Y,
10068714,Leg scissoring,10028335,,,,,,,Y,
10068715,Fibrodysplasia ossificans progressiva,10068715,,,,,,,Y,
10068716,Umbilical hematoma,10068712,,,,,,,Y,
10068717,Superficial vein prominence,10068717,,,,,,,Y,
10068718,Premature uterine contractions,10036600,,,,,,,Y,
10068719,Drug overdose,10033295,,,,,,,Y,
10068720,Sexually transmitted infection,10040490,,,,,,,Y,
10068721,Skene's duct cyst,10049502,,,,,,,Y,
10068722,Skene's duct abscess,10046424,,,,,,,Y,
10068723,Antifungal treatment,10068723,,,,,,,Y,
10068724,Antiviral treatment,10068724,,,,,,,Y,
10068725,Blood beta-D-glucan,10068725,,,,,,,Y,
10068726,Pulmonary hypertensive crisis,10068726,,,,,,,Y,
10068727,Hepatitis C RNA fluctuation,10068727,,,,,,,Y,
10068728,Pseudohyperphosphataemia,10068728,,,,,,,Y,
10068729,Amphetamine abuse,10013654,,,,,,,Y,
10068730,Pseudohyperphosphatemia,10068728,,,,,,,Y,
10068731,Cerebrospinal fluid reservoir placement,10068731,,,,,,,Y,
10068732,Anisomastia,10068732,,,,,,,Y,
10068733,Respiratory fatigue,10068733,,,,,,,Y,
10068734,Enlarged cerebral perivascular spaces,10068734,,,,,,,Y,
10068735,Decidual cast,10068735,,,,,,,Y,
10068736,Acute oliguric renal failure,10038436,,,,,,,Y,
10068737,Facial asymmetry,10061199,,,,,,,Y,
10068738,Histaminosis,10068652,,,,,,,Y,
10068739,Chronic thromboembolic pulmonary hypertension,10037400,,,,,,,Y,
10068740,CTEPH,10037400,,,,,,,Y,
10068741,Meningitis serosa circumscripta,10003074,,,,,,,Y,
10068742,Decidual disorder,10035132,,,,,,,Y,
10068743,Chlamydia identification test,10068743,,,,,,,Y,
10068744,Chlamydia identification test positive,10068744,,,,,,,Y,
10068745,Chlamydia identification test negative,10068745,,,,,,,Y,
10068746,Microwave coagulation,10068492,,,,,,,Y,
10068747,Cutaneous coccidioidomycosis,10068747,,,,,,,Y,
10068748,Palmoplantar rash,10037844,,,,,,,Y,
10068749,Lung cyst,10068749,,,,,,,Y,
10068750,Viral resistance,10034133,,,,,,,Y,
10068751,Cross resistance,10034133,,,,,,,Y,
10068752,Acute on chronic hepatic failure,10000804,,,,,,,Y,
10068762,Angioleiomyoma,10024184,,,,,,,Y,
10068763,Adrenal incidentaloma,10061588,,,,,,,Y,
10068764,Ileocaecal valve carcinoma,10009944,,,,,,,Y,
10068765,Ileocecal valve carcinoma,10009944,,,,,,,Y,
10068766,Blood chromogranin A,10068766,,,,,,,Y,
10068767,Viral cardiomyopathy,10068767,,,,,,,Y,
10068768,Cerebellar cognitive affective syndrome,10068768,,,,,,,Y,
10068769,Abnormal cervical cytology,10041206,,,,,,,Y,
10068770,Cardiophobia,10063546,,,,,,,Y,
10068771,Soft tissue neoplasm,10068771,,,,,,,Y,
10068772,Erythrophobia,10041250,,,,,,,Y,
10068773,Mechanical urticaria,10068773,,,,,,,Y,
10068774,Skin flap necrosis,10068774,,,,,,,Y,
10068776,Post embolisation syndrome,10068776,,,,,,,Y,
10068777,Post embolization syndrome,10068776,,,,,,,Y,
10068778,Phaeochromocytoma crisis,10068778,,,,,,,Y,
10068779,Pheochromocytoma crisis,10068778,,,,,,,Y,
10068780,Acetate intolerance,10068780,,,,,,,Y,
10068781,Atypical ductal hyperplasia,10006256,,,,,,,Y,
10068782,Atypical lobular hyperplasia,10006256,,,,,,,Y,
10068783,Alstroem syndrome,10068783,,,,,,,Y,
10068784,Sebaceous carcinoma,10068784,,,,,,,Y,
10068785,Histiocytic medullary reticulosis,10068785,,,,,,,Y,
10068786,Overlap syndrome,10068786,,,,,,,Y,
10068787,Hepatitis D virus test,10068787,,,,,,,Y,
10068788,Sticky platelet syndrome,10068788,,,,,,,Y,
10068789,Bone density abnormal,10068789,,,,,,,Y,
10068790,Ligament pain,10068790,,,,,,,Y,
10068791,Administration site abscess,10068791,,,,,,,Y,
10068792,Gastrosplenic fistula,10068792,,,,,,,Y,
10068793,Anti-erythropoietin antibody negative,10068793,,,,,,,Y,
10068794,JC virus test,10068794,,,,,,,Y,
10068795,JC virus test positive,10068795,,,,,,,Y,
10068796,Wound contamination,10068796,,,,,,,Y,
10068797,Anastomotic fistula,10068797,,,,,,,Y,
10068798,Anti-cyclic citrullinated peptide antibody positive,10068798,,,,,,,Y,
10068799,Anti-cyclic citrullinated peptide antibody negative,10068799,,,,,,,Y,
10068800,Extensive interdialytic weight gain,10068800,,,,,,,Y,
10068801,Antisynthetase syndrome,10068801,,,,,,,Y,
10068802,Ileoproctostomy,10057146,,,,,,,Y,
10068803,Cryoplasty,10002475,,,,,,,Y,
10068804,Athetoid cerebral palsy,10008129,,,,,,,Y,
10068805,Follicular bronchiolitis,10022611,,,,,,,Y,
10068806,Ureterovesical junction obstruction,10010540,,,,,,,Y,
10068807,Subcutaneous cyst,10012426,,,,,,,Y,
10068808,Epitrochleitis,10014971,,,,,,,Y,
10068809,Palisaded neutrophilic granulomatous dermatitis,10067972,,,,,,,Y,
10068810,Anti-cyclic citrullinated peptide antibody,10068810,,,,,,,Y,
10068811,Krukenberg tumour,10027462,,,,,,,Y,
10068812,West Nile virus test positive,10068812,,,,,,,Y,
10068813,West Nile virus test negative,10068813,,,,,,,Y,
10068814,Alstrom syndrome,10068783,,,,,,,Y,
10068815,Hepatitis A virus test,10068815,,,,,,,Y,
10068816,Krukenberg tumor,10027462,,,,,,,Y,
10068817,West Nile virus PCR positive,10068812,,,,,,,Y,
10068818,West Nile virus PCR negative,10068813,,,,,,,Y,
10068819,Conjunctival pallor,10068819,,,,,,,Y,
10068820,Mediastinal effusion,10068820,,,,,,,Y,
10068821,Periportal oedema,10068821,,,,,,,Y,
10068822,Emphysematous pyelonephritis,10068822,,,,,,,Y,
10068823,Pancreatic calcification,10068823,,,,,,,Y,
10068824,Macrovascular disease,10054805,,,,,,,Y,
10068825,Glucose-6-phosphate transporter deficiency,10018464,,,,,,,Y,
10068826,Transjugular intrahepatic portosystemic shunt,10036204,,,,,,,Y,
10068827,Periportal edema,10068821,,,,,,,Y,
10068828,Marine Lenhart syndrome,10068828,,,,,,,Y,
10068829,Overconfidence,10068829,,,,,,,Y,
10068830,Slow reflow phenomenon,10063837,,,,,,,Y,
10068831,Parorexia,10035001,,,,,,,Y,
10068832,Ulorrhagia,10018276,,,,,,,Y,
10068833,Salvage therapy,10068833,,,,,,,Y,
10068834,Fungating wound,10068834,,,,,,,Y,
10068835,Limb salvage therapy,10068835,,,,,,,Y,
10068836,Metabolic myopathy,10068836,,,,,,,Y,
10068837,Enzyme deficiency myopathy,10068836,,,,,,,Y,
10068838,Enzyme activity decreased,10068838,,,,,,,Y,
10068839,Oesophagogastrostomy,10068839,,,,,,,Y,
10068840,Laryngeal hypertrophy,10068840,,,,,,,Y,
10068841,Cobb syndrome,10068841,,,,,,,Y,
10068842,Olmsted syndrome,10068842,,,,,,,Y,
10068843,Esophagogastrostomy,10068839,,,,,,,Y,
10068844,Pyogenic liver abscess,10024652,,,,,,,Y,
10068845,Gnathoschisis,10068845,,,,,,,Y,
10068846,Spider-burst,10062696,,,,,,,Y,
10068847,Iridopathy,10061254,,,,,,,Y,
10068848,Endemic goiter,10018498,,,,,,,Y,
10068849,Endemic goitre,10018498,,,,,,,Y,
10068850,Cryopyrin associated periodic syndrome,10068850,,,,,,,Y,
10068851,Splenic peliosis,10068851,,,,,,,Y,
10068852,B-cell chronic lymphocytic leukaemia,10008958,,,,,,,Y,
10068853,Airway peak pressure increased,10068853,,,,,,,Y,
10068854,Artificial bladder implantation,10068854,,,,,,,Y,
10068855,Symbolic dysfunction,10068855,,,,,,,Y,
10068856,Warty dyskeratoma,10068856,,,,,,,Y,
10068857,Indirect calorimetry,10068857,,,,,,,Y,
10068858,Direct calorimetry,10068858,,,,,,,Y,
10068859,Aortic anastomosis,10068859,,,,,,,Y,
10068860,Urinary stone analysis,10068860,,,,,,,Y,
10068861,Spinal ligament operation,10068861,,,,,,,Y,
10068862,Steinert disease,10068871,,,,,,,Y,
10068863,Cold agglutinin disease,10009868,,,,,,,Y,
10068864,Interauricular communication,10003664,,,,,,,Y,
10068865,Staple removal,10042640,,,,,,,Y,
10068866,Angioscopy,10068866,,,,,,,Y,
10068867,Synechia vulvae,10064162,,,,,,,Y,
10068868,Aorta substitution,10068859,,,,,,,Y,
10068869,Aneurysm embolization,10066050,,,,,,,Y,
10068870,Aneurysm embolisation,10066050,,,,,,,Y,
10068871,Myotonic dystrophy,10068871,,,,,,,Y,
10068872,Toe walking,10068872,,,,,,,Y,
10068873,Adenosquamous cell carcinoma,10068873,,,,,,,Y,
10068874,Symphysis pubis dysfunction,10042747,,,,,,,Y,
10068875,Mirror syndrome,10068875,,,,,,,Y,
10068876,Silicotuberculosis,10068876,,,,,,,Y,
10068877,Vaccination site infection,10068877,,,,,,,Y,
10068878,Vaccination site inflammation,10068878,,,,,,,Y,
10068879,Vaccination site pain,10068879,,,,,,,Y,
10068880,Vaccination site hypersensitivity,10068880,,,,,,,Y,
10068881,Vaccination site pruritus,10068881,,,,,,,Y,
10068882,Pelvic pouch procedure,10068882,,,,,,,Y,
10068883,Effective peritoneal surface area increased,10068883,,,,,,,Y,
10068884,Cholelithiasis migration,10068884,,,,,,,Y,
10068885,Subarachnoid abscess,10068885,,,,,,,Y,
10068886,Radiation neuropathy,10068886,,,,,,,Y,
10068887,Tobacco poisoning,10068887,,,,,,,Y,
10068888,Radiation salivary gland injury,10068888,,,,,,,Y,
10068889,Schizoaffective disorder bipolar type,10068889,,,,,,,Y,
10068890,Schizoaffective disorder depressive type,10068890,,,,,,,Y,
10068891,Plastic surgery of the lips and mouth,10068891,,,,,,,Y,
10068892,Cerebrospinal fluid drainage,10068892,,,,,,,Y,
10068893,Middle ear operation,10068893,,,,,,,Y,
10068894,Palatitis,10068894,,,,,,,Y,
10068895,Puncture site discharge,10068895,,,,,,,Y,
10068896,Caudal dysplasia syndrome,10059387,,,,,,,Y,
10068897,Myelorrhagia,10066960,,,,,,,Y,
10068898,Appendicostomy,10010041,,,,,,,Y,
10068899,Pelvic cellulitis,10033847,,,,,,,Y,
10068900,Bariatric surgery,10059610,,,,,,,Y,
10068901,Brachialgia,10033425,,,,,,,Y,
10068902,Bull's eye maculopathy,10025425,,,,,,,Y,
10068903,Circulating thrombus,10061169,,,,,,,Y,
10068904,Palatoschisis,10009269,,,,,,,Y,
10068905,Pseudoileus,10021333,,,,,,,Y,
10068906,Computer vision syndrome,10068906,,,,,,,Y,
10068907,CGVHD,10066261,,,,,,,Y,
10068908,AGVHD,10066260,,,,,,,Y,
10068909,Pancreatic neuroendocrine tumour metastatic,10068909,,,,,,,Y,
10068910,Primitive neuroectodermal tumour metastatic,10068910,,,,,,,Y,
10068911,Alcaligenes infection,10068911,,,,,,,Y,
10068912,Genital hypoaesthesia,10068912,,,,,,,Y,
10068913,Granulocyte percentage,10068913,,,,,,,Y,
10068914,Color vision change,10010051,,,,,,,Y,
10068915,Genital hypoesthesia,10068912,,,,,,,Y,
10068916,Pancreatic neuroendocrine tumor metastatic,10068909,,,,,,,Y,
10068917,Primitive neuroectodermal tumor metastatic,10068910,,,,,,,Y,
10068918,Colour vision change,10010051,,,,,,,Y,
10068919,B-cell chronic lymphocytic leukemia,10008958,,,,,,,Y,
10068920,Cerebrospinal fluid glucose increased,10050763,,,,,,,Y,
10068921,Perianal streptococcal infection,10068921,,,,,,,Y,
10068922,Implant site nodule,10068922,,,,,,,Y,
